ax,ay,az,rx,ry,rz,timestamp
-9.55604,0.40963,-0.45747,-0.024754739999999997,-0.00359343,-0.0079854,1746801688251695
-9.549462,0.405444,-0.459264,-0.02448856,-0.00412579,-0.00785231,1746801708221675
-9.560226,0.392886,-0.478998,-0.024222379999999998,-0.0053235999999999995,-0.00851776,1746801728191535
-9.560824,0.393484,-0.4784,-0.02462165,-0.00519051,-0.00785231,1746801748161435
-9.545276,0.41262,-0.482586,-0.024754739999999997,-0.0039927,-0.008384669999999999,1746801768131675
-9.557236,0.404248,-0.47660600000000003,-0.024355469999999997,-0.00519051,-0.00825158,1746801788101595
-9.554246000000001,0.413816,-0.459264,-0.024754739999999997,-0.004525059999999999,-0.007053769999999999,1746801808071475
-9.557236,0.404846,-0.473018,-0.023956199999999997,-0.0053235999999999995,-0.00891703,1746801828041415
-9.561422,0.401258,-0.456872,-0.02408929,-0.00572287,-0.0073199499999999995,1746801848011315
-9.557834,0.40365,-0.487968,-0.02408929,-0.0038596099999999994,-0.00825158,1746801867981155
-9.563216,0.401258,-0.484978,-0.02502092,-0.00505742,-0.00825158,1746801887951055
-9.553648,0.410826,-0.452088,-0.02462165,-0.004924329999999999,-0.0079854,1746801907920935
-9.539296,0.404846,-0.467038,-0.02462165,-0.0047912399999999996,-0.007453039999999999,1746801927890755
-9.535708,0.423384,-0.462254,-0.02408929,-0.00572287,-0.007586129999999999,1746801947860635
-9.547668,0.404846,-0.467636,-0.023423839999999998,-0.004924329999999999,-0.007453039999999999,1746801967830515
-9.548266,0.419198,-0.465244,-0.02369002,-0.0047912399999999996,-0.008118489999999999,1746801987800495
-9.539894,0.412022,-0.467038,-0.023823109999999998,-0.00505742,-0.007719219999999999,1746802007770455
-9.55006,0.416208,-0.464646,-0.02369002,-0.00519051,-0.007053769999999999,1746802027740355
-9.54408,0.410826,-0.470626,-0.02502092,-0.0053235999999999995,-0.008783939999999999,1746802067680415
-9.55305,0.414414,-0.48438000000000003,-0.024355469999999997,-0.00505742,-0.00865085,1746801088650355
-9.550658,0.403052,-0.479596,-0.024222379999999998,-0.005456689999999999,-0.00851776,1746801108620275
-9.548864,0.416806,-0.447304,-0.024355469999999997,-0.0053235999999999995,-0.009050119999999998,1746801128590455
-9.551854,0.397072,-0.473018,-0.024355469999999997,-0.00572287,-0.00718686,1746801148560475
-9.548266,0.390494,-0.487968,-0.02462165,-0.0053235999999999995,-0.00718686,1746801168530615
-9.55604,0.393484,-0.461058,-0.02408929,-0.00519051,-0.00785231,1746801188500595
-9.561422,0.413816,-0.46644,-0.02462165,-0.0053235999999999995,-0.00785231,1746801208470435
-9.555442,0.406042,-0.473018,-0.025154009999999997,-0.0047912399999999996,-0.00825158,1746801228440395
-9.559628,0.423384,-0.474214,-0.024355469999999997,-0.0047912399999999996,-0.008118489999999999,1746801248410335
-9.557236,0.401258,-0.46943,-0.02408929,-0.005456689999999999,-0.00785231,1746801268380275
-9.539296,0.414414,-0.465244,-0.02462165,-0.004924329999999999,-0.007586129999999999,1746801288350115
-9.55006,0.41321800000000003,-0.464646,-0.024222379999999998,-0.005589779999999999,-0.007586129999999999,1746801308320215
-9.542286,0.393484,-0.465244,-0.024222379999999998,-0.00519051,-0.00851776,1746801328290195
-9.560824,0.399464,-0.459264,-0.024222379999999998,-0.00505742,-0.008384669999999999,1746801348260095
-9.55305,0.410826,-0.43953000000000003,-0.023024569999999998,-0.00425888,-0.00851776,1746801368230095
-9.55604,0.403052,-0.471822,-0.023956199999999997,-0.005589779999999999,-0.0079854,1746801388200075
-9.556638,0.390494,-0.471822,-0.02408929,-0.00412579,-0.008118489999999999,1746801408169755
-9.547668,0.4186,-0.455078,-0.02448856,-0.0058559599999999995,-0.007719219999999999,1746801428139715
-9.544678,0.397072,-0.477802,-0.023956199999999997,-0.00505742,-0.006920679999999999,1746801448109675
-9.552452,0.395278,-0.464646,-0.024355469999999997,-0.00519051,-0.00718686,1746801468079675
-9.567402,0.401856,-0.483782,-0.02448856,-0.0047912399999999996,-0.007586129999999999,1746801488049695
-9.56202,0.398866,-0.459264,-0.02502092,-0.004924329999999999,-0.007053769999999999,1746801508019755
-9.562618,0.393484,-0.464048,-0.024222379999999998,-0.00519051,-0.00891703,1746801527989755
-9.563814,0.412022,-0.480792,-0.02462165,-0.004924329999999999,-0.00851776,1746801547959755
-9.554844000000001,0.404846,-0.45806800000000003,-0.025154009999999997,-0.0047912399999999996,-0.008783939999999999,1746801567929655
-9.558432,0.407238,-0.479596,-0.023823109999999998,-0.00572287,-0.00865085,1746801587899615
-9.554844000000001,0.4186,-0.467038,-0.02448856,-0.005589779999999999,-0.00851776,1746801607869635
-9.534512,0.397072,-0.467038,-0.02502092,-0.005989049999999999,-0.007719219999999999,1746801627839595
-9.554246000000001,0.409032,-0.467636,-0.023823109999999998,-0.00519051,-0.007053769999999999,1746801647809595
-9.550658,0.417404,-0.456872,-0.023556929999999997,-0.00572287,-0.008783939999999999,1746801667779595
-9.551854,0.391092,-0.447304,-0.02448856,-0.004924329999999999,-0.008118489999999999,1746801687749575
-9.551854,0.403052,-0.47122400000000003,-0.024887829999999996,-0.00505742,-0.0079854,1746801707719455
-9.559628,0.417404,-0.450892,-0.025553279999999998,-0.00519051,-0.00825158,1746801727689455
-9.543482000000001,0.398866,-0.47242,-0.025154009999999997,-0.004525059999999999,-0.0079854,1746801747659435
-9.55903,0.410228,-0.48139,-0.023823109999999998,-0.004924329999999999,-0.007053769999999999,1746801767629155
